appid,genres
2337140,Casual;Indie;Simulation
233720,Action;Indie;Simulation
233740,Indie;Strategy
2337450,Adventure;Indie
2337630,Simulation;Sports
23380,RPG
233800,
2338000,Casual;Simulation;Strategy
2338140,Action;Casual;RPG;Strategy
233840,Strategy
233860,Action;Indie;RPG;Simulation;Strategy
2338770,Simulation;Sports
2339040,Strategy
233630,
233980,Action;Indie;RPG
23400,Simulation;Strategy
234000,Action
2340400,Casual;Racing;Free To Play
2340720,Adventure;Indie;RPG;Strategy
234080,Action;Adventure
2341070,Indie;Strategy
234140,Action;Adventure
234160,Action;Indie
2341680,Casual;Indie
234190,Action;Indie;Simulation
2341920,RPG;Strategy
23420,Strategy
234270,Adventure;Casual;Indie
2342950,Action;Casual;Indie;RPG
234310,Action;Free To Play;Massively Multiplayer;Strategy
2343240,Action;Adventure;Indie;Sports;Free To Play
234330,Casual;RPG;Strategy;Free To Play
2343600,Casual;Indie;RPG;Strategy
2343650,Adventure;RPG;Strategy;Free To Play;Early Access
234390,
2344020,
2344520,
234490,
23450,Simulation;Strategy
2345020,Action;Casual;Indie;Simulation;Strategy
234510,Action
2345770,Casual
23460,Action;Adventure;Strategy
234650,Adventure;Indie;RPG;Strategy
2346550,Adventure;Massively Multiplayer;RPG;Strategy;Free To Play
234670,Action;Adventure
234710,Casual;Sports
2347530,Action;Adventure;Free To Play
2347740,Adventure;RPG;Strategy
2348100,Casual
2348120,Action;RPG;Free To Play;Early Access
2348170,Adventure
234820,Indie;Free To Play;Education;Software Training;Utilities;Web Publishing;Game Development
2348650,Action;RPG
23490,Simulation;Strategy
234900,Action;Adventure;Indie
234940,Adventure;Casual;Indie
234530,
2349820,Action;Adventure;Massively Multiplayer;RPG;Free To Play
2349830,Action;Casual;Indie
2350020,Action;Adventure;Indie;Simulation
2351080,Action;Adventure;RPG
2351090,Action;Adventure
2351420,Action;Adventure;Free To Play;Massively Multiplayer;RPG
2351970,Indie;RPG
235210,Action;Adventure
235320,Indie;Strategy
2353450,Action;Adventure;Casual;Free To Play;Massively Multiplayer;RPG;Strategy
235360,Casual;Indie;RPG;Strategy
2353760,Action;Adventure;Casual;Indie;Simulation;Strategy;Free To Play
235380,Strategy
2353910,Adventure;Casual;Free To Play;Indie;RPG
235460,Action
234980,
2354940,Adventure;Casual;Indie;RPG;Simulation
235520,Indie;Strategy
235600,Action;Adventure
235540,Action;Indie
235620,Casual;Indie;Strategy
2356460,Action;Casual;Indie;Free To Play
2356500,Casual;Indie
235660,Indie;Strategy
2357400,RPG;Strategy
2357570,Action;Free To Play
235800,Indie
235780,Action;Adventure
235820,Action;Indie
2358210,Adventure;Free To Play;Indie;Massively Multiplayer;RPG;Strategy;Early Access
2358260,Simulation;Sports
235900,RPG;Design & Illustration;Education;Web Publishing;Game Development
2359170,Action;Casual;Indie
2359560,Adventure
2360,Action
2360020,Action;Adventure
236090,Action;Adventure;Indie;RPG
236110,Action;Indie;RPG;Strategy;Free To Play
236130,Adventure;Indie;Simulation;Strategy;Free To Play
236150,Action;RPG;Simulation
2362420,RPG
2362300,Simulation
2362740,Action;Free To Play
236370,Action;Indie;RPG;Simulation;Early Access
236390,Action;Massively Multiplayer;Simulation;Free To Play
236430,Action;RPG
236450,Action
2364810,Casual
236510,Action;Simulation;Strategy
2365810,Action;Adventure;Indie
2366080,Action;Adventure;Indie
236690,Sports;Strategy
2367230,Indie
236530,
236730,Action;Indie;Strategy
236790,Casual;Simulation
2367290,
236850,Simulation;Strategy
236930,Adventure;Indie
2369390,Action;Adventure
23700,Casual
2370570,Indie;Utilities
2371630,Action;Adventure;Massively Multiplayer;RPG
2372030,Action;Adventure;Indie;Early Access
237310,Action;Adventure;Casual;Massively Multiplayer;RPG;Free To Play
2373290,Action;Indie
2373440,Adventure;Indie;Massively Multiplayer;RPG;Free To Play
237350,Indie;Sports;Strategy
2373630,RPG
237370,Audio Production;Software Training;Utilities;Video Production
237430,Indie;RPG;Strategy
2374590,Casual
237470,Strategy
2372380,
237550,Adventure;Indie;RPG
2375330,
237630,Action;Adventure;Casual
2377240,Casual;Simulation
237740,Action;Adventure;Indie
2377420,Action;Indie;RPG
237760,Action;Indie
237590,
237850,Adventure;Indie
237870,Action;Adventure;Indie;RPG;Simulation
2377950,
237890,Adventure;RPG;Strategy
2378900,Adventure;RPG;Early Access
237930,Action;Indie;RPG
2379390,Action
237950,Indie;Strategy
2379720,Casual;Indie;Simulation
237990,Indie;RPG;Strategy
238010,Action;RPG
2380230,Adventure;Casual;Indie
2380410,Action;Adventure
2380450,Adventure;Casual;Simulation
238070,Action
238090,Action;Adventure
2381340,Adventure;Free To Play;Indie;Simulation
2381620,Simulation
2378760,
238210,Action;RPG
2382250,Indie
238240,Action;Adventure;Indie;RPG
238260,Free To Play;Simulation
238280,Action;Indie;RPG
2383120,Action;Adventure;Casual;Indie
238320,Action;Adventure;Indie
2383530,Indie;Free To Play
238370,Action;Adventure
2383760,Action;Casual
2383990,Action;Adventure
2384280,Casual;Indie;Simulation
238430,Action;Adventure;Indie
238170,
238460,Action;Adventure;Casual;Indie
238530,Action;Casual;Indie
2386250,Indie
2386870,Casual
2384570,
2387110,Action;Free To Play
238750,RPG
2387590,Casual
2387780,Casual;Indie;Simulation;Strategy;Free To Play
2388460,Action;Casual;Indie;RPG
238870,Action;Strategy
238890,Indie;Simulation;Strategy
238910,Indie;RPG;Strategy
2389240,Action;Adventure;Casual;Indie;Racing;RPG;Simulation;Sports;Strategy
238930,Casual;Indie;Simulation;Strategy
238960,Action;Adventure;Indie;Massively Multiplayer;RPG;Free To Play
2389700,Casual;Indie;RPG
2390,Action
2390000,Adventure;Casual;RPG
238710,
2390260,Action;Casual;Indie;Strategy
239030,Adventure;Indie
239070,Action;Adventure;Indie;RPG
239120,RPG
239160,Action;Adventure
2391840,Casual;Indie;Simulation
239200,Action;Adventure;Indie
2390080,
239250,Action;Adventure
2392520,Simulation;Strategy
2392760,Adventure;Casual;Indie
239350,Indie
239430,Action;Adventure;Indie
239220,
2395210,Sports
239550,Strategy
2395620,Action;Adventure;Casual;Massively Multiplayer;RPG;Simulation;Strategy;Free To Play
2395810,Casual;Indie;Strategy;Early Access
239700,Indie
239450,
239800,Action;Indie
239820,Casual;Indie;Simulation;Strategy
239840,Indie;RPG;Strategy
2398870,Adventure;Casual;Massively Multiplayer;Simulation
2399220,Adventure
2399540,Casual;Indie;Simulation
2399730,Strategy
240,Action
2400,Action;Indie;RPG
2400280,Casual;Strategy
2397010,
2400340,Action;Indie
2400590,Adventure;Indie
2401460,Casual;Indie
24010,Simulation
240200,
2403000,
240320,Action;Massively Multiplayer;RPG;Free To Play
2403370,Action;Casual
240440,Action;Adventure;Indie
2403320,Casual;Indie;RPG
2404820,Adventure;Indie;RPG
240600,Racing;Simulation;Sports
2406200,Simulation
240660,Action;Adventure;Indie
2406610,Casual;Indie;Strategy
240720,Action
2407310,Action;Adventure
2407350,Action;Adventure;Casual;RPG
240760,Adventure;Indie;RPG;Strategy
240970,Action;Indie;RPG
2409780,Adventure;Casual;Indie;RPG
241000,Indie;Strategy
2410180,Action;Adventure
240460,
2410780,Adventure;Casual;RPG
2411910,Casual;Indie;RPG;Strategy
241240,Casual;Indie;Simulation
241260,Adventure
241320,Adventure;Indie
241410,Action;Indie;Strategy
2414730,Adventure;Indie
2414920,Casual;Indie
241540,Action;RPG;Simulation
241560,Action;Massively Multiplayer;Racing
2415960,Action;Adventure;Casual;Indie
241600,Action;Adventure;Indie;RPG
241620,Indie;RPG
241070,
241660,Audio Production;Software Training
241680,Utilities
241720,Action;Indie;Free To Play
241910,Adventure;Indie
241930,
241640,
2420,Action;Indie;RPG
24200,Action;Adventure;Massively Multiplayer;RPG;Free To Play
2420330,Adventure
242050,Action;Adventure
2420510,Action;Adventure;Casual;Indie
2421780,Adventure;Indie;Simulation
241990,
2421800,Adventure;Casual;Indie
2423320,Adventure;Indie
2421820,Adventure;Casual;Indie;Simulation
2424230,Action;Adventure;Casual;Indie
24240,Action
2424440,Adventure;Indie
242530,Action
2425410,Adventure;Casual
242550,Action;Adventure
242570,Indie;Strategy
242590,Action;Adventure
242640,Action
242680,Action;Indie;RPG
242700,Action
242720,Action;Indie;Free To Play
2427590,Action;Adventure;Casual;Indie;Racing;Sports;Strategy
242760,Action;Adventure;Indie;Simulation
242820,Action;Indie
242780,Adventure;Indie
242840,Action;Adventure;Indie;RPG
242860,Action;Indie;Massively Multiplayer;Simulation;Strategy
242880,Action;Indie
242920,Indie;Simulation;Strategy
242940,RPG
242960,Action
2429870,Indie;RPG
242980,Action
243000,RPG
243020,
243040,Simulation
243060,Action
2430690,Adventure;Casual
2430990,Action;Adventure;Indie
2431100,Action;Adventure;Indie
243160,Action;Adventure;Indie
2431880,Casual;Indie;RPG;Simulation;Strategy
243200,Adventure;Indie
2432110,Adventure;Simulation
243220,Adventure;Casual;Indie
243300,
243320,
2433470,Adventure;Casual;Indie;Simulation;Free To Play
243360,Racing;Sports
2433730,Simulation
2434160,Casual;Simulation
243450,Action;Racing;Simulation;Sports
243470,Action;Adventure
243560,Action
2435900,Action;Indie
243800,Action;Racing;Sports
243890,Education;Software Training
243870,Free To Play
243930,Action;RPG
243950,Action;RPG;Strategy
2439510,Massively Multiplayer;RPG;Strategy
2439620,Adventure;Casual;Indie;RPG
243970,Action;Indie;Strategy
2439760,Casual;Indie;RPG
2440200,Adventure;Casual;Indie;RPG
24400,RPG;Strategy
244030,Simulation
244050,Simulation;Free To Play
2441270,Action;Indie
2440510,Racing
244160,Simulation;Strategy
24420,Indie
2442020,Adventure;Indie
244210,Indie;Racing;Simulation;Sports
2443110,Casual;Indie
2443360,Action;Adventure;Indie
2443550,Indie
2443760,Indie;Racing;Free To Play;Early Access
2443960,Casual;Indie;Simulation;Early Access
2444000,Casual;Indie;Simulation
244410,Indie;Simulation;Strategy
244430,Adventure;Indie
2444350,Action;Indie
2444470,Action;Adventure;Casual;Indie;Simulation
244450,Action;Simulation;Strategy
2445390,Casual;Indie;Racing
2445600,Action;Adventure;Massively Multiplayer;RPG;Simulation;Strategy;Free To Play
244590,Action;Indie;Sports
2446080,Indie
2446190,Action;Free To Play;Indie
244630,Action;Free To Play
244690,Adventure;Indie
244710,Adventure;Indie
244730,Action;Indie
244750,Action;Indie;Strategy
244770,Action;Adventure;Indie;RPG;Simulation;Strategy;Early Access
24480,RPG;Strategy
2448340,Action;Free To Play;Indie
244810,Action;Adventure;Casual;Indie
244850,Action;Indie;Simulation;Strategy
244870,Action;Indie
244910,Adventure;Indie
244930,Casual;Indie;Simulation;Sports
244950,Adventure;Casual;Indie
2450,Action
245010,Action;Adventure
2450110,Adventure;Casual;Simulation
2450120,Adventure;Casual;Simulation
2450130,Adventure;Casual;Simulation
2450480,Casual;Indie;RPG;Strategy
2450570,Action;Indie
245150,Adventure;Casual;Indie
245170,Action;Indie
245280,Action;Adventure
245300,Action;Adventure
245370,Strategy
245390,Adventure
245410,Adventure;RPG
245430,Adventure;RPG
245450,Adventure;RPG
245470,Indie;Simulation;Strategy
245490,Racing
2455060,Action;Adventure;Indie;RPG
2455370,Action;Adventure;Casual;Indie;Racing;RPG;Simulation;Strategy
245550,
245620,RPG;Simulation;Strategy
245730,Action;Adventure;RPG
2458210,Adventure;Indie;Strategy
2458530,Adventure;Casual
2458700,Adventure;Indie
246070,Adventure;Casual;Indie
246090,Indie;Simulation;Strategy
2460980,Indie;RPG
246110,Indie;Strategy
2461780,Indie;RPG
2461800,Adventure;Indie;Simulation;Free To Play
245130,
246300,Action;Adventure;Indie;Simulation;Early Access
2464120,Casual;Indie;RPG;Simulation
246420,Strategy
246580,Action
2465830,Action;Adventure;Indie;RPG;Strategy
246620,Casual;Indie;Simulation;Strategy
2466680,Casual;Free To Play;Indie;RPG;Simulation
246680,Action;Adventure;Indie
2466880,Action;Adventure;Casual;Indie;Racing;RPG;Simulation;Sports;Strategy
24670,Simulation
2467190,RPG;Strategy
246740,Action;Adventure;Indie
246760,Adventure;Indie;RPG;Strategy
246840,Action;Adventure;RPG
246880,Action;Indie;Early Access
246900,Indie;Simulation
246920,Action;Indie
246940,Indie;Strategy
247000,Indie;RPG;Strategy
246280,
2470130,
247020,
2471100,
247140,Action;Casual;Indie
24720,Action;Simulation
247240,Action;Adventure;Indie
247350,Action;Indie;Simulation
247430,Action
2474940,Adventure;Simulation
247660,Action;Adventure
2477090,Adventure;Indie;Simulation
2477950,Indie
24780,Simulation;Strategy
24790,Action;Strategy
247910,Action;Adventure
247080,Action;Indie;RPG
247950,Action;RPG
24800,Action;Strategy;Free To Play
24810,Action;Strategy
247930,
248170,Animation & Modeling;Education;Utilities;Web Publishing
248190,Adventure;Indie
248290,Casual;Indie;Simulation;Strategy
248310,Action;Indie
248330,Action;Indie;Racing
248350,Action;Indie
248390,Indie;RPG;Simulation;Strategy
248450,Action;Indie;RPG;Simulation
248470,Action;Adventure;Indie
248530,Action;Adventure;Casual;Indie;Simulation;Sports
2485460,Strategy
248550,Action;Adventure;Indie
2485640,Action;Indie;Simulation;Strategy
248570,Action;Indie;Strategy;Free To Play
2483110,
248610,Action;Indie;Simulation;Strategy
248650,Adventure;Casual;Indie
24870,Racing
2487070,Indie;Simulation
248710,Action;Indie;RPG
248800,Adventure;Casual;Indie;RPG
2488050,Adventure;Indie;RPG;Strategy
248820,Action;Indie;RPG
2488350,Casual;Animation & Modeling;Design & Illustration;Utilities
248860,Indie;RPG;Strategy
24860,
248970,Action;Indie
2489990,Action;Adventure;Casual;Indie;Racing;Simulation
249050,Adventure;Indie;RPG;Strategy
249130,Action;Adventure
2491770,Action;Adventure;Indie;Simulation;Strategy
249190,Strategy
249230,RPG
249330,Indie;Simulation;Strategy
249360,Indie;RPG;Simulation;Strategy
249570,Indie;Massively Multiplayer;Strategy
249590,Indie
2495980,Casual;Free To Play;Indie;Strategy
249630,Action;Adventure;Indie;RPG
249650,Action;Adventure;Indie;RPG;Strategy
249680,Action;Adventure
2497280,
2497610,Adventure;Indie
249870,Action;Adventure;Casual;Strategy
249930,Simulation
2499420,Casual
2499670,Indie;RPG;Simulation;Strategy
2499680,Adventure;Indie;RPG
249990,Action;Adventure;Indie;RPG
2500,Action
25000,Action;Indie
250030,Adventure;Indie
250050,Action;Adventure;Casual;Indie
2500750,Action;Adventure;Indie
25010,Action
250110,Action;Indie
250180,Action
250260,Adventure;Indie
2502760,Casual;Indie;Strategy;Free To Play
250310,Simulation;Free To Play
250320,Action;Adventure;Casual
250340,Action;Indie;Simulation
250380,Adventure;Casual
250400,Action;Adventure;RPG
250420,Action;Adventure;Free To Play;Indie;Massively Multiplayer;RPG
250460,Casual;Indie;Simulation
250500,Action;Adventure;Indie
250520,Indie;RPG
250560,Indie;RPG
250580,Action;Indie;RPG
250600,Casual;Free To Play;Indie
2506160,Adventure;Casual;Indie
250620,Action;Adventure;Indie
250680,Action;Adventure;Indie;RPG
250700,Action;Indie
250720,Action;Indie;Simulation
249380,
250760,Action;Adventure;Indie
250820,
250870,Sports
251060,Indie;Simulation;Strategy
2510770,Adventure;Casual;Simulation
2511030,
251110,Adventure;Indie
251130,Indie;RPG;Strategy
251150,RPG
251170,Adventure
251210,Casual;Indie;Strategy
2512200,Action;Adventure;Casual;Simulation
251270,Adventure;Indie;RPG
251290,RPG
251310,Adventure;Indie
251370,Action;Indie
2513890,Action;Free To Play
251410,Action;Indie
251430,Adventure;Indie
251470,Action;Indie
2514850,Adventure;Indie;RPG
251490,Indie
2515070,Adventure
2515240,Adventure;Indie
251530,Action;Strategy
251570,Action;Adventure;Indie;RPG;Simulation;Strategy
251610,Adventure;Casual;Simulation
251630,Indie
2516360,Video Production
251670,Casual;Indie;Simulation;Strategy;Free To Play
251730,Adventure;Indie;RPG
2517870,Adventure;Casual;Simulation
251810,Animation & Modeling;Design & Illustration;Education;Software Training;Utilities
251830,Action;Adventure;Indie
251850,Action;Adventure;Indie
251870,Adventure
251890,Adventure;Indie;Simulation;Early Access
2518900,Adventure;Casual;Indie
2518960,Action;RPG
251950,Action;Casual;Indie;Massively Multiplayer;RPG;Simulation;Strategy;Free To Play
250740,
2519670,
2519830,Casual;Indie;Free To Play;Early Access
251990,Indie;RPG;Simulation;Strategy
252010,Action;Indie
251970,
252030,Action;Indie;RPG
2520880,Adventure;Massively Multiplayer;RPG;Simulation;Strategy;Free To Play
2520890,Action;Adventure;Casual;Indie;RPG;Simulation;Strategy
252110,Action;Indie;Simulation
252130,Adventure;Casual;Indie
252170,Action;Strategy
252230,Action;Adventure
252330,Action;Adventure;Indie
252350,Action;Indie
252370,Adventure;Indie
252390,Indie;Simulation;Strategy
252410,Action;Adventure;Indie
252430,Action;Indie
2524480,Casual;Simulation;Early Access
252450,Indie;Strategy
252470,Action;Adventure;Indie;RPG;Simulation;Strategy
252490,Action;Adventure;Indie;Massively Multiplayer;RPG
2525230,Adventure;Casual;Simulation
252530,Casual;Simulation
252550,Adventure;Casual;Indie
2525680,Action;Adventure;Casual;Indie;RPG;Simulation;Strategy
252610,Action;Indie;RPG
